id,label
74530,frog
74531,frog
74532,ship
74533,automobile
74534,frog
74535,ship
74536,deer
74537,ship
74538,horse
74539,frog
74540,frog
74541,dog
74542,dog
74543,frog
74544,airplane
74545,frog
74546,frog
74547,ship
74548,truck
74549,automobile
74550,dog
74551,deer
74552,ship
74553,frog
74554,bird
74555,frog
74556,deer
74557,ship
74558,frog
74559,frog
74560,deer
74561,dog
74562,ship
74563,airplane
74564,cat
74565,horse
74566,deer
74567,deer
74568,horse
74569,cat
74570,dog
74571,dog
74572,airplane
74573,cat
74574,cat
74575,frog
74576,deer
74577,dog
74578,deer
74579,truck
74580,automobile
74581,frog
74582,truck
74583,bird
74584,cat
74585,ship
74586,bird
74587,dog
74588,bird
74589,bird
74590,deer
74591,deer
74592,frog
74593,dog
74594,cat
74595,ship
74596,cat
74597,frog
74598,deer
74599,airplane
74600,ship
74601,airplane
74602,cat
74603,deer
74604,deer
74605,frog
74606,ship
74607,automobile
74608,bird
74609,truck
74610,dog
74611,automobile
74612,cat
74613,dog
74614,truck
74615,cat
74616,frog
74617,frog
74618,truck
74619,deer
74620,frog
74621,airplane
74622,deer
74623,cat
74624,airplane
74625,frog
74626,cat
74627,bird
74628,cat
74629,horse
74630,bird
74631,automobile
74632,deer
74633,ship
74634,frog
74635,deer
74636,cat
74637,bird
74638,cat
74639,deer
74640,airplane
74641,truck
74642,ship
74643,horse
74644,frog
74645,ship
74646,frog
74647,automobile
74648,ship
74649,frog
74650,cat
74651,deer
74652,deer
74653,cat
74654,frog
74655,cat
74656,cat
74657,ship
74658,dog
74659,deer
74660,frog
74661,cat
74662,ship
74663,cat
74664,dog
74665,frog
74666,ship
74667,dog
74668,bird
74669,dog
74670,horse
74671,deer
74672,horse
74673,bird
74674,dog
74675,deer
74676,frog
74677,truck
74678,truck
74679,ship
74680,deer
74681,automobile
74682,horse
74683,horse
74684,airplane
74685,truck
74686,truck
74687,deer
74688,bird
74689,dog
74690,ship
74691,dog
74692,ship
74693,dog
74694,frog
74695,deer
74696,deer
74697,automobile
74698,ship
74699,bird
74700,frog
74701,ship
74702,bird
74703,frog
74704,frog
74705,airplane
74706,dog
74707,frog
74708,frog
74709,dog
74710,dog
74711,bird
74712,cat
74713,ship
74714,deer
74715,ship
74716,horse
74717,frog
74718,truck
74719,deer
74720,ship
74721,cat
74722,frog
74723,truck
74724,ship
74725,deer
74726,horse
74727,truck
74728,truck
74729,dog
74730,frog
74731,dog
74732,ship
74733,deer
74734,cat
74735,frog
74736,deer
74737,dog
74738,deer
74739,frog
74740,deer
74741,frog
74742,airplane
74743,truck
74744,truck
74745,dog
74746,deer
74747,deer
74748,airplane
74749,dog
74750,cat
74751,frog
74752,deer
74753,automobile
74754,cat
74755,airplane
74756,deer
74757,frog
74758,frog
74759,frog
74760,frog
74761,automobile
74762,truck
74763,automobile
74764,dog
74765,cat
74766,cat
74767,airplane
74768,cat
74769,frog
74770,dog
74771,frog
74772,truck
74773,frog
74774,frog
74775,airplane
74776,bird
74777,horse
74778,cat
74779,ship
74780,truck
74781,frog
74782,airplane
74783,cat
74784,ship
74785,airplane
74786,ship
74787,dog
74788,cat
74789,horse
74790,deer
74791,cat
74792,deer
74793,dog
74794,frog
74795,deer
74796,horse
74797,dog
74798,frog
74799,frog
74800,ship
74801,cat
74802,deer
74803,frog
74804,bird
74805,cat
74806,cat
74807,cat
74808,cat
74809,frog
74810,truck
74811,ship
74812,airplane
74813,deer
74814,deer
74815,ship
74816,truck
74817,deer
74818,airplane
74819,horse
74820,deer
74821,dog
74822,automobile
74823,dog
74824,dog
74825,dog
74826,dog
74827,cat
74828,airplane
74829,ship
74830,cat
74831,airplane
74832,horse
74833,frog
74834,ship
74835,bird
74836,dog
74837,airplane
74838,horse
74839,ship
74840,bird
74841,deer
74842,ship
74843,cat
74844,bird
74845,ship
74846,ship
74847,airplane
74848,frog
74849,horse
74850,cat
74851,cat
74852,dog
74853,deer
74854,dog
74855,horse
74856,deer
74857,cat
74858,cat
74859,deer
74860,horse
74861,ship
74862,cat
74863,airplane
74864,deer
74865,bird
74866,bird
74867,deer
74868,airplane
74869,automobile
74870,cat
74871,dog
74872,ship
74873,bird
74874,airplane
74875,deer
74876,frog
74877,dog
74878,horse
74879,automobile
74880,cat
74881,automobile
74882,dog
74883,cat
74884,truck
74885,airplane
74886,ship
74887,dog
74888,cat
74889,deer
74890,automobile
74891,cat
74892,frog
74893,deer
74894,dog
74895,airplane
74896,ship
74897,dog
74898,dog
74899,truck
74900,cat
74901,frog
74902,truck
74903,dog
74904,cat
74905,bird
74906,cat
74907,ship
74908,deer
74909,airplane
74910,frog
74911,truck
74912,horse
74913,cat
74914,horse
74915,bird
74916,bird
74917,deer
74918,frog
74919,airplane
74920,horse
74921,horse
74922,airplane
74923,deer
74924,horse
74925,airplane
74926,frog
74927,deer
74928,ship
74929,deer
74930,truck
74931,airplane
74932,automobile
74933,deer
74934,truck
74935,ship
74936,cat
74937,deer
74938,horse
74939,deer
74940,airplane
74941,bird
74942,dog
74943,bird
74944,deer
74945,cat
74946,dog
74947,bird
74948,deer
74949,cat
74950,deer
74951,deer
74952,dog
74953,horse
74954,horse
74955,deer
74956,bird
74957,dog
74958,deer
74959,dog
74960,truck
74961,airplane
74962,truck
74963,deer
74964,airplane
74965,truck
74966,airplane
74967,truck
74968,cat
74969,bird
74970,frog
74971,horse
74972,deer
74973,dog
74974,cat
74975,deer
74976,dog
74977,cat
74978,cat
74979,deer
74980,deer
74981,ship
74982,cat
74983,horse
74984,ship
74985,cat
74986,frog
74987,frog
74988,deer
74989,automobile
74990,cat
74991,dog
74992,frog
74993,deer
74994,horse
74995,dog
74996,deer
74997,deer
74998,horse
74999,frog
75000,bird
75001,dog
75002,bird
75003,deer
75004,frog
75005,deer
75006,automobile
75007,dog
75008,automobile
75009,ship
75010,frog
75011,frog
75012,cat
75013,frog
75014,cat
75015,bird
75016,frog
75017,airplane
75018,truck
75019,deer
75020,truck
75021,cat
75022,deer
75023,truck
75024,cat
75025,cat
75026,bird
75027,bird
75028,cat
75029,bird
75030,truck
75031,ship
75032,deer
75033,ship
75034,frog
75035,cat
75036,dog
75037,dog
75038,cat
75039,dog
75040,dog
75041,frog
75042,airplane
75043,frog
75044,ship
75045,automobile
75046,horse
75047,frog
75048,bird
75049,deer
75050,automobile
75051,deer
75052,deer
75053,cat
75054,horse
75055,frog
75056,cat
75057,truck
75058,dog
75059,deer
75060,dog
75061,cat
75062,bird
75063,horse
75064,deer
75065,deer
75066,frog
75067,bird
75068,frog
75069,cat
75070,deer
75071,bird
75072,frog
75073,cat
75074,frog
75075,dog
75076,ship
75077,truck
75078,truck
75079,deer
75080,dog
75081,cat
75082,truck
75083,dog
75084,deer
75085,truck
75086,airplane
75087,airplane
75088,dog
75089,dog
75090,frog
75091,dog
75092,deer
75093,deer
75094,frog
75095,cat
75096,frog
75097,cat
75098,deer
75099,bird
75100,frog
75101,cat
75102,cat
75103,bird
75104,ship
75105,bird
75106,cat
75107,deer
75108,deer
75109,frog
75110,deer
75111,frog
75112,frog
75113,frog
75114,cat
75115,dog
75116,deer
75117,cat
75118,ship
75119,frog
75120,deer
75121,cat
75122,automobile
75123,automobile
75124,deer
75125,ship
75126,dog
75127,cat
75128,deer
75129,truck
75130,truck
75131,horse
75132,frog
75133,deer
75134,cat
75135,airplane
75136,airplane
75137,automobile
75138,frog
75139,airplane
75140,frog
75141,deer
75142,airplane
75143,deer
75144,frog
75145,horse
75146,bird
75147,ship
75148,automobile
75149,deer
75150,dog
75151,truck
75152,airplane
75153,dog
75154,cat
75155,ship
75156,frog
75157,frog
75158,cat
75159,automobile
75160,cat
75161,frog
75162,airplane
75163,cat
75164,ship
75165,frog
75166,dog
75167,frog
75168,bird
75169,airplane
75170,frog
75171,airplane
75172,cat
75173,bird
75174,automobile
75175,deer
75176,cat
75177,horse
75178,dog
75179,ship
75180,deer
75181,airplane
75182,cat
75183,cat
75184,automobile
75185,ship
75186,cat
75187,deer
75188,horse
75189,dog
75190,deer
75191,bird
75192,frog
75193,ship
75194,frog
75195,truck
75196,ship
75197,ship
75198,dog
75199,frog
75200,horse
75201,deer
75202,frog
75203,cat
75204,airplane
75205,deer
75206,horse
75207,horse
75208,cat
75209,cat
75210,ship
75211,deer
75212,ship
75213,deer
75214,deer
75215,frog
75216,dog
75217,horse
75218,cat
75219,cat
75220,deer
75221,bird
75222,airplane
75223,deer
75224,horse
75225,frog
75226,truck
75227,cat
75228,automobile
75229,deer
75230,cat
75231,frog
75232,ship
75233,bird
75234,bird
75235,cat
75236,horse
75237,ship
75238,dog
75239,deer
75240,dog
75241,cat
75242,horse
75243,dog
75244,bird
75245,dog
75246,cat
75247,cat
75248,truck
75249,ship
75250,frog
75251,dog
75252,horse
75253,cat
75254,ship
75255,cat
75256,dog
75257,truck
75258,frog
75259,airplane
75260,horse
75261,cat
75262,dog
75263,dog
75264,ship
75265,frog
75266,cat
75267,deer
75268,bird
75269,deer
75270,cat
75271,bird
75272,deer
75273,deer
75274,cat
75275,horse
75276,frog
75277,frog
75278,ship
75279,deer
75280,cat
75281,dog
75282,deer
75283,frog
75284,ship
75285,cat
75286,truck
75287,frog
75288,frog
75289,dog
75290,cat
75291,bird
75292,airplane
75293,bird
75294,dog
75295,dog
75296,dog
75297,dog
75298,truck
75299,horse
75300,automobile
75301,airplane
75302,bird
75303,bird
75304,dog
75305,airplane
75306,cat
75307,bird
75308,horse
75309,bird
75310,bird
75311,airplane
75312,dog
75313,deer
75314,ship
75315,cat
75316,deer
75317,deer
75318,dog
75319,truck
75320,automobile
75321,cat
75322,automobile
75323,truck
75324,cat
75325,frog
75326,cat
75327,dog
75328,cat
75329,airplane
75330,ship
75331,frog
75332,dog
75333,truck
75334,dog
75335,cat
75336,frog
75337,cat
75338,truck
75339,dog
75340,deer
75341,deer
75342,dog
75343,frog
75344,ship
75345,cat
75346,deer
75347,frog
75348,horse
75349,dog
75350,cat
75351,frog
75352,dog
75353,bird
75354,ship
75355,bird
75356,dog
75357,bird
75358,frog
75359,dog
75360,frog
75361,frog
75362,deer
75363,truck
75364,deer
75365,horse
75366,frog
75367,frog
75368,airplane
75369,deer
75370,automobile
75371,cat
75372,truck
75373,cat
75374,deer
75375,ship
75376,deer
75377,horse
75378,frog
75379,cat
75380,cat
75381,ship
75382,automobile
75383,ship
75384,frog
75385,dog
75386,frog
75387,frog
75388,frog
75389,deer
75390,deer
75391,automobile
75392,cat
75393,deer
75394,automobile
75395,dog
75396,horse
75397,cat
75398,dog
75399,frog
75400,dog
75401,deer
75402,bird
75403,cat
75404,cat
75405,bird
75406,truck
75407,frog
75408,airplane
75409,cat
75410,dog
75411,bird
75412,automobile
75413,airplane
75414,frog
75415,bird
75416,airplane
75417,ship
75418,cat
75419,deer
75420,automobile
75421,horse
75422,airplane
75423,horse
75424,cat
75425,dog
75426,ship
75427,truck
75428,cat
75429,airplane
75430,cat
75431,ship
75432,deer
75433,dog
75434,dog
75435,deer
75436,bird
75437,cat
75438,deer
75439,frog
75440,cat
75441,dog
75442,automobile
75443,bird
75444,bird
75445,airplane
75446,frog
75447,bird
75448,frog
75449,frog
75450,automobile
75451,bird
75452,dog
75453,truck
75454,frog
75455,ship
75456,horse
75457,bird
75458,dog
75459,horse
75460,ship
75461,automobile
75462,bird
75463,ship
75464,cat
75465,airplane
75466,deer
75467,bird
75468,deer
75469,horse
75470,dog
75471,horse
75472,deer
75473,cat
75474,frog
75475,deer
75476,truck
75477,cat
75478,deer
75479,dog
75480,frog
75481,cat
75482,frog
75483,truck
75484,deer
75485,truck
75486,deer
75487,bird
75488,deer
75489,bird
75490,cat
75491,bird
75492,deer
75493,horse
75494,cat
75495,truck
75496,deer
75497,deer
75498,cat
75499,frog
75500,horse
75501,ship
75502,truck
75503,horse
75504,horse
75505,automobile
75506,dog
75507,deer
75508,frog
75509,bird
75510,deer
75511,automobile
75512,ship
75513,deer
75514,truck
75515,dog
75516,ship
75517,frog
75518,cat
75519,dog
75520,deer
75521,bird
75522,bird
75523,airplane
75524,bird
75525,horse
75526,frog
75527,frog
75528,frog
75529,frog
75530,cat
75531,deer
75532,ship
75533,automobile
75534,bird
75535,cat
75536,deer
75537,deer
75538,bird
75539,frog
75540,ship
75541,cat
75542,deer
75543,ship
75544,bird
75545,truck
75546,airplane
75547,airplane
75548,airplane
75549,ship
75550,airplane
75551,dog
75552,bird
75553,bird
75554,truck
75555,airplane
75556,airplane
75557,ship
75558,frog
75559,frog
75560,truck
75561,truck
75562,deer
75563,ship
75564,ship
75565,bird
75566,dog
75567,cat
75568,truck
75569,airplane
75570,truck
75571,cat
75572,deer
75573,horse
75574,automobile
75575,deer
75576,deer
75577,deer
75578,frog
75579,bird
75580,frog
75581,frog
75582,deer
75583,airplane
75584,dog
75585,bird
75586,frog
75587,airplane
75588,cat
75589,airplane
75590,airplane
75591,bird
75592,deer
75593,horse
75594,ship
75595,cat
75596,ship
75597,cat
75598,deer
75599,cat
75600,dog
75601,frog
75602,ship
75603,deer
75604,dog
75605,dog
75606,cat
75607,bird
75608,ship
75609,frog
75610,bird
75611,cat
75612,airplane
75613,frog
75614,frog
75615,ship
75616,deer
75617,deer
75618,dog
75619,dog
75620,airplane
75621,deer
75622,ship
75623,frog
75624,cat
75625,frog
75626,dog
75627,truck
75628,horse
75629,horse
75630,bird
75631,deer
75632,truck
75633,deer
75634,cat
75635,cat
75636,deer
75637,ship
75638,frog
75639,bird
75640,horse
75641,frog
75642,deer
75643,frog
75644,frog
75645,deer
75646,deer
75647,airplane
75648,bird
75649,deer
75650,frog
75651,cat
75652,truck
75653,frog
75654,cat
75655,truck
75656,cat
75657,airplane
75658,ship
75659,horse
75660,cat
75661,deer
75662,frog
75663,deer
75664,dog
75665,ship
75666,frog
75667,cat
75668,deer
75669,bird
75670,bird
75671,deer
75672,deer
75673,bird
75674,horse
75675,deer
75676,automobile
75677,bird
75678,airplane
75679,horse
75680,frog
75681,ship
75682,ship
75683,cat
75684,frog
75685,ship
75686,frog
75687,truck
75688,truck
75689,bird
75690,deer
75691,airplane
75692,cat
75693,dog
75694,truck
75695,dog
75696,automobile
75697,dog
75698,ship
75699,truck
75700,frog
75701,deer
75702,automobile
75703,ship
75704,deer
75705,cat
75706,bird
75707,truck
75708,ship
75709,cat
75710,dog
75711,truck
75712,truck
75713,deer
75714,frog
75715,bird
75716,frog
75717,truck
75718,bird
75719,frog
75720,ship
75721,dog
75722,deer
75723,deer
75724,frog
75725,bird
75726,dog
75727,frog
75728,ship
75729,deer
75730,frog
75731,deer
75732,deer
75733,automobile
75734,bird
75735,deer
75736,frog
75737,deer
75738,frog
75739,airplane
75740,automobile
75741,truck
75742,dog
75743,dog
75744,cat
75745,deer
75746,cat
75747,automobile
75748,airplane
75749,dog
75750,bird
75751,dog
75752,frog
75753,bird
75754,ship
75755,frog
75756,dog
75757,cat
75758,truck
75759,frog
75760,horse
75761,automobile
75762,truck
75763,ship
75764,cat
75765,ship
75766,automobile
75767,frog
75768,truck
75769,dog
75770,ship
75771,horse
75772,ship
75773,horse
75774,truck
75775,horse
75776,deer
75777,frog
75778,frog
75779,deer
75780,frog
75781,dog
75782,deer
75783,cat
75784,deer
75785,airplane
75786,airplane
75787,cat
75788,cat
75789,airplane
75790,ship
75791,cat
75792,airplane
75793,frog
75794,frog
75795,frog
75796,ship
75797,dog
75798,deer
75799,ship
75800,bird
75801,deer
75802,automobile
75803,bird
75804,frog
75805,bird
75806,ship
75807,dog
75808,bird
75809,cat
75810,cat
75811,cat
75812,horse
75813,cat
75814,automobile
75815,ship
75816,truck
75817,dog
75818,bird
75819,ship
75820,ship
75821,ship
75822,horse
75823,horse
75824,bird
75825,frog
75826,deer
75827,ship
75828,cat
75829,ship
75830,deer
75831,frog
75832,deer
75833,frog
75834,cat
75835,automobile
75836,bird
75837,ship
75838,deer
75839,frog
75840,ship
75841,horse
75842,truck
75843,airplane
75844,airplane
75845,frog
75846,truck
75847,truck
75848,airplane
75849,cat
75850,frog
75851,horse
75852,airplane
75853,deer
75854,cat
75855,bird
75856,deer
75857,deer
75858,ship
75859,deer
75860,bird
75861,cat
75862,dog
75863,cat
75864,horse
75865,horse
75866,frog
75867,cat
75868,airplane
75869,deer
75870,ship
75871,bird
75872,bird
75873,dog
75874,dog
75875,truck
75876,airplane
75877,frog
75878,truck
75879,automobile
75880,dog
75881,dog
75882,automobile
75883,horse
75884,ship
75885,ship
75886,deer
75887,dog
75888,frog
75889,dog
75890,cat
75891,airplane
75892,frog
75893,deer
75894,horse
75895,truck
75896,bird
75897,horse
75898,dog
75899,ship
75900,horse
75901,bird
75902,cat
75903,deer
75904,frog
75905,airplane
75906,truck
75907,ship
75908,dog
75909,deer
75910,dog
75911,dog
75912,cat
75913,automobile
75914,deer
75915,bird
75916,frog
75917,deer
75918,dog
75919,ship
75920,automobile
75921,airplane
75922,cat
75923,truck
75924,ship
75925,frog
75926,truck
75927,bird
75928,truck
75929,ship
75930,horse
75931,dog
75932,bird
75933,frog
75934,deer
75935,deer
75936,cat
75937,automobile
75938,dog
75939,frog
75940,horse
75941,horse
75942,horse
75943,airplane
75944,dog
75945,truck
75946,dog
75947,cat
75948,bird
75949,cat
75950,automobile
75951,automobile
75952,cat
75953,cat
75954,ship
75955,frog
75956,automobile
75957,deer
75958,automobile
75959,bird
75960,deer
75961,ship
75962,ship
75963,bird
75964,ship
75965,deer
75966,dog
75967,bird
75968,ship
75969,frog
75970,horse
75971,automobile
75972,deer
75973,frog
75974,ship
75975,cat
75976,cat
75977,dog
75978,bird
75979,truck
75980,frog
75981,dog
75982,deer
75983,ship
75984,frog
75985,cat
75986,cat
75987,frog
75988,cat
75989,frog
75990,frog
75991,automobile
75992,airplane
75993,truck
75994,bird
75995,frog
75996,cat
75997,airplane
75998,airplane
75999,frog
76000,frog
76001,cat
76002,dog
76003,ship
76004,deer
76005,airplane
76006,automobile
76007,bird
76008,cat
76009,automobile
76010,frog
76011,ship
76012,frog
76013,dog
76014,cat
76015,dog
76016,truck
76017,bird
76018,frog
76019,airplane
76020,deer
76021,dog
76022,automobile
76023,horse
76024,ship
76025,deer
76026,automobile
76027,deer
76028,deer
76029,ship
76030,cat
76031,dog
76032,dog
76033,airplane
76034,deer
76035,dog
76036,deer
76037,dog
76038,deer
76039,cat
76040,truck
76041,ship
76042,truck
76043,dog
76044,cat
76045,horse
76046,dog
76047,deer
76048,dog
76049,frog
76050,dog
76051,dog
76052,frog
76053,deer
76054,frog
76055,frog
76056,frog
76057,ship
76058,airplane
76059,frog
76060,deer
76061,frog
76062,horse
76063,cat
76064,frog
76065,ship
76066,bird
76067,cat
76068,dog
76069,deer
76070,cat
76071,horse
76072,ship
76073,frog
76074,truck
76075,dog
76076,deer
76077,truck
76078,deer
76079,deer
76080,automobile
76081,horse
76082,bird
76083,dog
76084,cat
76085,truck
76086,deer
76087,frog
76088,deer
76089,horse
76090,frog
76091,deer
76092,deer
76093,deer
76094,horse
76095,cat
76096,dog
76097,ship
76098,bird
76099,airplane
76100,frog
76101,cat
76102,bird
76103,cat
76104,bird
76105,airplane
76106,cat
76107,ship
76108,dog
76109,airplane
76110,horse
76111,deer
76112,dog
76113,dog
76114,truck
76115,bird
76116,deer
76117,dog
76118,cat
76119,truck
76120,ship
76121,cat
76122,frog
76123,bird
76124,deer
76125,cat
76126,frog
76127,ship
76128,horse
76129,airplane
76130,bird
76131,cat
76132,frog
76133,frog
76134,cat
76135,frog
76136,horse
76137,truck
76138,ship
76139,ship
76140,horse
76141,dog
76142,cat
76143,airplane
76144,cat
76145,frog
76146,ship
76147,airplane
76148,truck
76149,airplane
76150,ship
76151,airplane
76152,airplane
76153,dog
76154,frog
76155,deer
76156,dog
76157,cat
76158,cat
76159,automobile
76160,truck
76161,bird
76162,bird
76163,dog
76164,cat
76165,bird
76166,frog
76167,horse
76168,automobile
76169,truck
76170,dog
76171,frog
76172,frog
76173,truck
76174,cat
76175,frog
76176,deer
76177,bird
76178,cat
76179,cat
76180,deer
76181,cat
76182,cat
76183,deer
76184,cat
76185,horse
76186,dog
76187,airplane
76188,cat
76189,horse
76190,cat
76191,airplane
76192,airplane
76193,frog
76194,bird
76195,ship
76196,frog
76197,frog
76198,airplane
76199,dog
76200,deer
76201,cat
76202,automobile
76203,automobile
76204,bird
76205,deer
76206,ship
76207,frog
76208,frog
76209,deer
76210,automobile
76211,ship
76212,ship
76213,cat
76214,frog
76215,cat
76216,automobile
76217,frog
76218,dog
76219,horse
76220,truck
76221,ship
76222,bird
76223,deer
76224,cat
76225,bird
76226,frog
76227,horse
76228,cat
76229,frog
76230,airplane
76231,horse
76232,deer
76233,cat
76234,dog
76235,automobile
76236,truck
76237,frog
76238,horse
76239,bird
76240,deer
76241,cat
76242,frog
76243,frog
76244,cat
76245,frog
76246,frog
76247,bird
76248,deer
76249,airplane
76250,deer
76251,bird
76252,deer
76253,dog
76254,bird
76255,dog
76256,dog
76257,horse
76258,truck
76259,ship
76260,airplane
76261,ship
76262,airplane
76263,deer
76264,bird
76265,ship
76266,cat
76267,airplane
76268,frog
76269,deer
76270,deer
76271,automobile
76272,deer
76273,airplane
76274,frog
76275,truck
76276,deer
76277,automobile
76278,airplane
76279,automobile
76280,dog
76281,frog
76282,frog
76283,ship
76284,dog
76285,airplane
76286,automobile
76287,dog
76288,truck
76289,cat
76290,airplane
76291,frog
76292,frog
76293,dog
76294,bird
76295,deer
76296,cat
76297,cat
76298,frog
76299,bird
76300,dog
76301,frog
76302,automobile
76303,truck
76304,deer
76305,ship
76306,bird
76307,cat
76308,frog
76309,ship
76310,automobile
76311,automobile
76312,truck
76313,cat
76314,deer
76315,airplane
76316,bird
76317,truck
76318,dog
76319,cat
76320,frog
76321,frog
76322,bird
76323,horse
76324,truck
76325,deer
76326,truck
76327,frog
76328,deer
76329,frog
76330,deer
76331,frog
76332,deer
76333,deer
76334,deer
76335,cat
76336,cat
76337,cat
76338,cat
76339,deer
76340,dog
76341,horse
76342,deer
76343,frog
76344,ship
76345,airplane
76346,cat
76347,bird
76348,deer
76349,cat
76350,airplane
76351,deer
76352,deer
76353,horse
76354,automobile
76355,deer
76356,automobile
76357,horse
76358,bird
76359,dog
76360,cat
76361,deer
76362,truck
76363,automobile
76364,cat
76365,deer
76366,deer
76367,deer
76368,airplane
76369,deer
76370,frog
76371,deer
76372,bird
76373,airplane
76374,ship
76375,frog
76376,cat
76377,airplane
76378,automobile
76379,cat
76380,horse
76381,cat
76382,horse
76383,ship
76384,bird
76385,bird
76386,deer
76387,frog
76388,dog
76389,automobile
76390,dog
76391,bird
76392,frog
76393,frog
76394,horse
76395,deer
76396,airplane
76397,frog
76398,deer
76399,horse
76400,ship
76401,horse
76402,ship
76403,truck
76404,deer
76405,bird
76406,truck
76407,cat
76408,dog
76409,airplane
76410,cat
76411,horse
76412,horse
76413,deer
76414,bird
76415,deer
76416,ship
76417,automobile
76418,horse
76419,frog
76420,deer
76421,deer
76422,ship
76423,deer
76424,airplane
76425,cat
76426,cat
76427,deer
76428,frog
76429,horse
76430,deer
76431,frog
76432,dog
76433,horse
76434,truck
76435,horse
76436,automobile
76437,dog
76438,airplane
76439,frog
76440,frog
76441,ship
76442,frog
76443,deer
76444,deer
76445,cat
76446,airplane
76447,airplane
76448,ship
76449,airplane
76450,frog
76451,airplane
76452,horse
76453,truck
76454,dog
76455,ship
76456,cat
76457,airplane
76458,frog
76459,truck
76460,deer
76461,frog
76462,ship
76463,frog
76464,dog
76465,bird
76466,frog
76467,bird
76468,dog
76469,frog
76470,ship
76471,deer
76472,horse
76473,deer
76474,airplane
76475,horse
76476,frog
76477,truck
76478,horse
76479,dog
76480,airplane
76481,ship
76482,airplane
76483,horse
76484,automobile
76485,horse
76486,ship
76487,frog
76488,automobile
76489,cat
76490,ship
76491,bird
76492,ship
76493,truck
76494,deer
76495,ship
76496,bird
76497,ship
76498,ship
76499,truck
76500,cat
76501,cat
76502,deer
76503,horse
76504,airplane
76505,dog
76506,frog
76507,truck
76508,truck
76509,frog
76510,cat
76511,frog
76512,frog
76513,truck
76514,airplane
76515,airplane
76516,cat
76517,truck
76518,frog
76519,deer
76520,ship
76521,deer
76522,bird
76523,frog
76524,deer
76525,airplane
76526,dog
76527,deer
76528,cat
76529,airplane
76530,horse
76531,cat
76532,truck
76533,automobile
76534,ship
76535,automobile
76536,deer
76537,deer
76538,truck
76539,horse
76540,bird
76541,truck
76542,horse
76543,frog
76544,ship
76545,cat
76546,deer
76547,deer
76548,deer
76549,frog
76550,dog
76551,frog
76552,automobile
76553,truck
76554,frog
76555,dog
76556,frog
76557,bird
76558,ship
76559,deer
76560,ship
76561,deer
76562,frog
76563,bird
76564,truck
76565,deer
76566,bird
76567,frog
76568,deer
76569,dog
76570,frog
76571,ship
76572,truck
76573,airplane
76574,deer
76575,bird
76576,deer
76577,deer
76578,frog
76579,frog
76580,cat
76581,bird
76582,frog
76583,bird
76584,deer
76585,deer
76586,ship
76587,deer
76588,bird
76589,deer
76590,deer
76591,frog
76592,frog
76593,airplane
76594,automobile
76595,cat
76596,automobile
76597,deer
76598,cat
76599,frog
76600,truck
76601,horse
76602,cat
76603,ship
76604,deer
76605,deer
76606,dog
76607,automobile
76608,airplane
76609,horse
76610,horse
76611,bird
76612,horse
76613,bird
76614,horse
76615,airplane
76616,horse
76617,dog
76618,frog
76619,bird
76620,airplane
76621,deer
76622,horse
76623,frog
76624,deer
76625,cat
76626,dog
76627,deer
76628,automobile
76629,deer
76630,airplane
76631,dog
76632,ship
76633,deer
76634,bird
76635,deer
76636,deer
76637,deer
76638,cat
76639,horse
76640,truck
76641,frog
76642,truck
76643,airplane
76644,deer
76645,truck
76646,automobile
76647,deer
76648,airplane
76649,frog
76650,cat
76651,frog
76652,frog
76653,frog
76654,deer
76655,truck
76656,airplane
76657,bird
76658,cat
76659,ship
76660,horse
76661,airplane
76662,frog
76663,cat
76664,horse
76665,automobile
76666,frog
76667,deer
76668,dog
76669,dog
76670,airplane
76671,horse
76672,dog
76673,ship
76674,dog
76675,airplane
76676,ship
76677,deer
76678,automobile
76679,deer
76680,deer
76681,frog
76682,deer
76683,truck
76684,cat
76685,cat
76686,deer
76687,bird
76688,bird
76689,cat
76690,deer
76691,frog
76692,cat
76693,horse
76694,ship
76695,deer
76696,frog
76697,dog
76698,cat
76699,deer
76700,deer
76701,truck
76702,airplane
76703,frog
76704,frog
76705,automobile
76706,dog
76707,deer
76708,dog
76709,truck
76710,deer
76711,horse
76712,frog
76713,cat
76714,dog
76715,ship
76716,frog
76717,cat
76718,frog
76719,airplane
76720,frog
76721,deer
76722,truck
76723,ship
76724,deer
76725,frog
76726,ship
76727,dog
76728,airplane
76729,horse
76730,dog
76731,airplane
76732,automobile
76733,frog
76734,deer
76735,ship
76736,frog
76737,dog
76738,frog
76739,automobile
76740,airplane
76741,cat
76742,truck
76743,dog
76744,cat
76745,airplane
76746,airplane
76747,frog
76748,cat
76749,airplane
76750,deer
76751,truck
76752,cat
76753,truck
76754,deer
76755,ship
76756,ship
76757,frog
76758,bird
76759,cat
76760,airplane
76761,airplane
76762,cat
76763,deer
76764,cat
76765,ship
76766,airplane
76767,truck
76768,frog
76769,ship
76770,bird
76771,cat
76772,horse
76773,cat
76774,cat
76775,airplane
76776,cat
76777,deer
76778,dog
76779,ship
76780,automobile
76781,ship
76782,frog
76783,deer
76784,truck
76785,airplane
76786,bird
76787,ship
76788,ship
76789,truck
76790,deer
76791,automobile
76792,bird
76793,bird
76794,truck
76795,truck
76796,cat
76797,horse
76798,deer
76799,cat
76800,cat
76801,dog
76802,deer
76803,dog
76804,dog
76805,horse
76806,frog
76807,ship
76808,automobile
76809,frog
76810,frog
76811,dog
76812,bird
76813,cat
